MID|MERCHANT_DBA_NAME|MSO|SOURCE_CODE|WILAYAH|CHANNEL|TAHUN|BULAN
212110548|PARKIR CENTRE PARK 196   |   |I1Y1NM000000000000|WJK|SUPPORT|2019|4
212110555|PARKIR CENTRE PARK 199   |   |I1Y1NM000000000000|WJK|SUPPORT|2019|4
212116297|RESKA TRAIN MART         |   |I1X2NM000000000000|WJK|SUPPORT|2019|5
212122246|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122253|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122261|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122279|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122287|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122295|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122303|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122873|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122881|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122899|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122907|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122915|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122923|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122931|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122949|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122956|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122964|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122972|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122980|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212122998|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123004|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123012|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123020|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123038|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123046|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123053|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123061|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123079|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123087|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123095|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123103|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123111|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123129|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123137|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123145|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123152|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123160|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123178|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123186|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123194|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123202|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123210|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123228|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123236|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123244|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123251|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123269|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123277|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123285|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123293|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123301|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123319|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123327|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123335|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123343|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123350|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123368|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123376|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123384|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123392|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123400|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123418|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123426|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123434|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123442|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123459|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123467|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123475|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123483|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123491|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123509|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123517|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123525|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123533|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123541|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123558|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123566|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123574|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123582|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123590|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123608|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123616|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123624|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123632|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123640|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123657|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123665|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123673|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123681|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123699|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123707|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123715|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123723|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123731|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123749|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123756|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123764|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123772|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123780|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123798|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123806|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123814|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123822|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123830|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123848|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123855|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123863|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123871|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123889|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123897|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123905|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123913|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123921|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123939|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123947|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123954|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123962|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123970|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123988|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212123996|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124002|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124010|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124028|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124036|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124044|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124051|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124069|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124077|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124085|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124093|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124101|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124119|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124127|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124135|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124143|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124150|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124168|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124176|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124184|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124192|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124200|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124218|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124226|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124234|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124242|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124259|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124267|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124275|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124283|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124291|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124309|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124317|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124325|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124333|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124341|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124358|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124366|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124374|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124382|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124390|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124408|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124416|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124424|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124432|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124440|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124457|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124465|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124473|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124481|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124499|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124507|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124515|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124523|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124531|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124549|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124556|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124564|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124572|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124580|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124598|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124606|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124614|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124622|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124630|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124648|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124754|INFORMA CZ PURI INDAH    |   |E1Y1RR003985094000|WJK|SUPPORT|2019|5
212124762|INFORMA CZ MAG           |   |E1Y1RR003985094000|WJK|SUPPORT|2019|5
212124770|INFORMA CZ CP MAL        |   |E1Y1RR003985094000|WJK|SUPPORT|2019|5
212124788|INFORMA CZ BYWALK PLUIT  |   |E1Y1RR003985094000|WJK|SUPPORT|2019|5
212124796|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124804|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124812|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124820|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124838|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124846|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124853|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124861|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124879|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124887|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124895|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124903|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124911|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124929|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124937|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124945|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124952|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124960|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124978|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212124986|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125025|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125033|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125041|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125058|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125066|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125074|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125082|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125090|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125108|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125116|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125124|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125132|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125140|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125157|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125165|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125173|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125181|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125199|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125207|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125215|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125223|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125231|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125249|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125256|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125264|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125272|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125280|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125298|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125306|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125314|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125322|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125330|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125348|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125355|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125363|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125371|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125389|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125397|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125405|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125413|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125421|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125439|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125447|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125454|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125462|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125470|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
212125488|STOCK MID INSTAN USAGE 20|   |                  |WJK|SUPPORT|2019|5
